basename,anger,disgust,fear,joy,neutral,sadness,surprise
train/0135/dia1019_utt4,0,0,0,0,1,0,0
train/0003/dia1019_utt5,0,0,0,0,0,0,1
train/0135/dia1019_utt6,0,0,0,0,1,0,0
train/0003/dia1019_utt7,0,0,0,0,0,1,0
train/0001/dia1019_utt8,0,0,0,0,1,0,0
train/0003/dia1019_utt9,0,0,0,0,0,0,1
train/0129/dia101_utt0,0,0,0,0,1,0,0
train/0006/dia101_utt1,0,0,0,0,0,0,1
train/0038/dia1020_utt0,0,0,0,0,1,0,0
train/0002/dia1020_utt1,0,0,0,1,0,0,0
train/0038/dia1020_utt2,0,0,0,0,0,0,1
train/0002/dia1020_utt3,0,0,0,0,1,0,0
train/0002/dia1020_utt4,0,0,0,0,1,0,0
train/0038/dia1020_utt5,0,0,0,0,0,0,1
train/0002/dia1020_utt6,0,0,0,0,1,0,0
train/0003/dia1021_utt0,0,0,0,0,1,0,0
train/0003/dia1021_utt1,0,0,0,0,1,0,0
train/0003/dia1021_utt2,0,0,0,0,1,0,0
train/0003/dia1021_utt3,0,1,0,0,0,0,0
train/0003/dia1021_utt4,0,0,0,0,0,1,0
train/0006/dia1021_utt5,0,1,0,0,0,0,0
train/0003/dia1021_utt6,0,0,0,0,1,0,0
train/0002/dia1022_utt0,0,0,0,0,1,0,0
train/0004/dia1022_utt1,0,0,0,0,1,0,0
train/0002/dia1022_utt10,1,0,0,0,0,0,0
train/0004/dia1022_utt11,0,0,0,0,0,0,1
train/0002/dia1022_utt12,1,0,0,0,0,0,0
train/0002/dia1022_utt15,0,0,0,0,1,0,0
train/0002/dia1022_utt16,1,0,0,0,0,0,0
train/0004/dia1022_utt17,0,0,0,1,0,0,0
train/0002/dia1022_utt2,0,0,0,0,1,0,0
train/0004/dia1022_utt3,0,0,0,1,0,0,0
train/0002/dia1022_utt4,0,0,0,0,1,0,0
train/0004/dia1022_utt5,0,0,0,1,0,0,0
train/0002/dia1022_utt6,0,0,0,0,0,0,1
train/0004/dia1022_utt7,0,0,0,0,1,0,0
train/0002/dia1022_utt8,1,0,0,0,0,0,0
train/0004/dia1022_utt9,0,0,0,1,0,0,0
train/0003/dia1023_utt0,0,0,0,1,0,0,0
train/0001/dia1023_utt1,0,0,0,0,1,0,0
train/0003/dia1023_utt2,0,0,0,0,1,0,0
train/0006/dia1023_utt3,0,0,0,0,0,0,1
train/0003/dia1023_utt4,0,0,0,0,0,1,0
train/0006/dia1023_utt5,0,0,0,0,1,0,0
train/0001/dia1023_utt6,1,0,0,0,0,0,0
train/0006/dia1023_utt7,0,0,0,0,0,0,1
train/0004/dia1024_utt0,0,0,0,1,0,0,0
train/0136/dia1024_utt1,0,0,0,1,0,0,0
train/0136/dia1024_utt10,0,0,0,0,1,0,0
train/0004/dia1024_utt11,0,0,0,1,0,0,0
train/0136/dia1024_utt12,0,0,0,0,1,0,0
train/0004/dia1024_utt13,0,0,0,1,0,0,0
train/0136/dia1024_utt14,0,0,0,0,1,0,0
train/0004/dia1024_utt15,0,0,0,0,0,1,0
train/0004/dia1024_utt2,0,0,0,0,1,0,0
train/0004/dia1024_utt3,0,0,0,0,1,0,0
train/0136/dia1024_utt4,0,0,0,1,0,0,0
train/0004/dia1024_utt5,0,0,0,0,1,0,0
train/0004/dia1024_utt6,0,0,0,0,1,0,0
train/0004/dia1024_utt7,0,0,0,0,1,0,0
train/0136/dia1024_utt8,0,0,0,0,1,0,0
train/0004/dia1024_utt9,0,0,0,0,1,0,0
train/0001/dia1025_utt0,0,1,0,0,0,0,0
train/0001/dia1025_utt1,0,1,0,0,0,0,0
train/0002/dia1025_utt10,1,0,0,0,0,0,0
train/0002/dia1025_utt11,0,0,1,0,0,0,0
train/0002/dia1025_utt12,0,0,0,0,1,0,0
train/0004/dia1025_utt13,0,0,0,1,0,0,0
train/0001/dia1025_utt14,1,0,0,0,0,0,0
train/0006/dia1025_utt15,1,0,0,0,0,0,0
train/0004/dia1025_utt16,0,0,0,0,1,0,0
train/0006/dia1025_utt17,0,0,0,0,1,0,0
train/0000/dia1025_utt2,1,0,0,0,0,0,0
train/0004/dia1025_utt3,0,0,0,0,0,1,0
train/0004/dia1025_utt4,0,0,0,0,0,0,1
train/0004/dia1025_utt5,1,0,0,0,0,0,0
train/0002/dia1025_utt6,0,0,0,0,1,0,0
train/0004/dia1025_utt7,1,0,0,0,0,0,0
train/0002/dia1025_utt8,1,0,0,0,0,0,0
train/0002/dia1025_utt9,1,0,0,0,0,0,0
train/0001/dia1026_utt0,0,0,0,1,0,0,0
train/0003/dia1026_utt1,0,0,0,1,0,0,0
train/0001/dia1026_utt10,0,0,0,1,0,0,0
train/0003/dia1026_utt11,1,0,0,0,0,0,0
train/0001/dia1026_utt12,0,0,0,0,0,1,0
train/0003/dia1026_utt13,1,0,0,0,0,0,0
train/0001/dia1026_utt14,0,0,0,0,0,0,1
train/0003/dia1026_utt15,1,0,0,0,0,0,0
train/0001/dia1026_utt2,0,0,0,1,0,0,0
train/0003/dia1026_utt3,0,0,0,0,1,0,0
train/0001/dia1026_utt4,0,0,0,0,0,0,1
train/0003/dia1026_utt5,0,0,0,0,0,0,1
train/0001/dia1026_utt6,0,0,0,0,0,0,1
train/0003/dia1026_utt7,0,0,0,1,0,0,0
train/0001/dia1026_utt8,0,0,0,1,0,0,0
train/0003/dia1026_utt9,0,0,0,0,0,0,1
train/0000/dia1027_utt0,0,0,0,0,1,0,0
train/0000/dia1027_utt1,0,0,0,0,0,1,0
train/0000/dia1027_utt2,0,0,0,0,0,1,0
train/0000/dia1027_utt3,0,0,0,0,0,1,0
train/0000/dia1027_utt4,0,0,0,1,0,0,0
train/0000/dia1027_utt5,1,0,0,0,0,0,0
train/0000/dia1027_utt6,0,1,0,0,0,0,0
train/0137/dia1028_utt0,0,0,0,0,1,0,0
train/0137/dia1028_utt1,0,0,0,0,1,0,0
train/0137/dia1028_utt2,0,0,0,0,1,0,0
train/0137/dia1028_utt3,0,0,0,0,1,0,0
train/0137/dia1028_utt4,0,0,0,0,1,0,0
train/0002/dia1028_utt5,0,0,0,1,0,0,0
train/0138/dia1029_utt0,0,0,0,0,0,0,1
train/0002/dia1029_utt1,0,0,0,0,1,0,0
train/0002/dia1029_utt10,0,0,0,0,1,0,0
train/0002/dia1029_utt11,0,0,0,0,1,0,0
train/0002/dia1029_utt12,0,0,0,0,1,0,0
train/0138/dia1029_utt13,0,0,0,0,1,0,0
train/0002/dia1029_utt14,0,0,0,1,0,0,0
train/0138/dia1029_utt2,0,0,0,1,0,0,0
train/0002/dia1029_utt3,0,0,0,0,0,0,1
train/0138/dia1029_utt4,0,0,0,1,0,0,0
train/0002/dia1029_utt5,0,0,0,0,0,0,1
train/0002/dia1029_utt6,0,0,0,1,0,0,0
train/0002/dia1029_utt7,0,0,0,1,0,0,0
train/0002/dia1029_utt8,0,0,0,0,1,0,0
train/0002/dia1029_utt9,0,0,0,0,1,0,0
train/0129/dia102_utt0,0,0,0,0,1,0,0
train/0139/dia102_utt1,0,0,0,0,1,0,0
train/0129/dia102_utt2,0,0,0,0,1,0,0
train/0006/dia1030_utt0,0,0,0,0,1,0,0
train/0072/dia1030_utt1,0,0,0,0,0,1,0
train/0006/dia1030_utt2,0,0,0,0,0,0,1
train/0072/dia1030_utt3,0,0,0,0,0,1,0
train/0006/dia1030_utt4,0,0,0,0,0,1,0
train/0072/dia1030_utt5,0,0,0,0,1,0,0
train/0100/dia1031_utt0,0,0,0,0,1,0,0
train/0001/dia1031_utt1,0,0,0,0,1,0,0
train/0003/dia1031_utt2,0,0,0,1,0,0,0
train/0070/dia1031_utt3,0,0,0,1,0,0,0
train/0112/dia1032_utt0,0,0,0,0,1,0,0
train/0001/dia1032_utt1,0,0,0,0,1,0,0
train/0001/dia1032_utt10,0,0,0,0,1,0,0
train/0112/dia1032_utt11,0,0,0,0,1,0,0
train/0112/dia1032_utt2,0,0,0,0,1,0,0
train/0112/dia1032_utt3,0,0,0,0,1,0,0
train/0112/dia1032_utt4,0,0,0,0,1,0,0
train/0112/dia1032_utt5,0,0,0,0,1,0,0
train/0001/dia1032_utt6,0,0,0,0,1,0,0
train/0112/dia1032_utt7,0,0,0,1,0,0,0
train/0001/dia1032_utt8,0,0,0,0,0,0,1
train/0112/dia1032_utt9,0,0,0,0,1,0,0
train/0004/dia1033_utt0,0,0,0,0,1,0,0
train/0003/dia1033_utt1,0,0,0,0,1,0,0
train/0004/dia1033_utt2,0,0,0,1,0,0,0
train/0001/dia1033_utt3,0,0,0,0,0,0,1
train/0002/dia1034_utt0,0,0,0,0,1,0,0
train/0006/dia1034_utt1,0,0,0,1,0,0,0
train/0002/dia1034_utt2,0,0,0,0,0,0,1
train/0004/dia1035_utt0,1,0,0,0,0,0,0
train/0003/dia1035_utt1,0,0,0,0,1,0,0
train/0004/dia1035_utt2,1,0,0,0,0,0,0
train/0006/dia1035_utt3,0,0,0,0,1,0,0
train/0003/dia1035_utt4,0,0,0,0,1,0,0
train/0006/dia1035_utt5,1,0,0,0,0,0,0
train/0004/dia1035_utt6,0,0,0,1,0,0,0
train/0004/dia1036_utt0,0,0,0,1,0,0,0
train/0140/dia1036_utt1,0,0,0,0,0,1,0
train/0140/dia1036_utt10,1,0,0,0,0,0,0
train/0140/dia1036_utt11,0,0,0,0,1,0,0
train/0140/dia1036_utt12,0,0,0,0,1,0,0
train/0140/dia1036_utt13,0,0,0,0,1,0,0
train/0140/dia1036_utt14,0,0,0,0,1,0,0
train/0004/dia1036_utt15,1,0,0,0,0,0,0
train/0140/dia1036_utt16,0,0,0,0,1,0,0
train/0141/dia1036_utt17,0,0,0,0,1,0,0
train/0004/dia1036_utt18,0,0,0,0,1,0,0
train/0141/dia1036_utt19,0,0,0,0,1,0,0
train/0004/dia1036_utt2,0,0,0,0,0,0,1
train/0004/dia1036_utt20,0,0,0,0,0,1,0
train/0140/dia1036_utt3,0,0,0,0,0,1,0
train/0004/dia1036_utt4,0,0,0,0,0,0,1
train/0140/dia1036_utt5,0,0,0,0,1,0,0
train/0004/dia1036_utt6,0,0,0,0,0,0,1
train/0140/dia1036_utt7,0,0,0,0,1,0,0
train/0004/dia1036_utt8,0,0,0,0,0,1,0
train/0140/dia1036_utt9,0,0,0,0,1,0,0
train/0142/dia1037_utt0,0,0,0,0,1,0,0
train/0002/dia1037_utt1,0,0,0,0,1,0,0
train/0142/dia1037_utt2,0,0,0,0,1,0,0
train/0003/dia1038_utt0,0,0,0,0,1,0,0
train/0016/dia1038_utt1,0,0,0,1,0,0,0
train/0004/dia1038_utt10,0,0,0,0,1,0,0
train/0004/dia1038_utt11,0,1,0,0,0,0,0
train/0004/dia1038_utt12,0,1,0,0,0,0,0
train/0003/dia1038_utt13,0,0,0,0,1,0,0
train/0006/dia1038_utt14,0,0,0,0,1,0,0
train/0004/dia1038_utt15,0,0,0,0,0,0,1
train/0016/dia1038_utt16,0,0,0,0,1,0,0
train/0004/dia1038_utt17,0,0,0,1,0,0,0
train/0001/dia1038_utt2,0,0,0,0,1,0,0
train/0003/dia1038_utt3,0,0,0,0,1,0,0
train/0006/dia1038_utt4,0,0,0,0,0,0,1
train/0003/dia1038_utt5,0,1,0,0,0,0,0
train/0002/dia1038_utt6,0,0,0,0,1,0,0
train/0003/dia1038_utt7,0,1,0,0,0,0,0
train/0001/dia1038_utt8,0,0,0,0,0,0,1
train/0004/dia1038_utt9,0,0,0,0,1,0,0
train/0143/dia103_utt0,0,0,0,1,0,0,0
train/0006/dia103_utt1,0,0,0,0,1,0,0
train/0143/dia103_utt2,0,0,0,0,0,0,1
train/0006/dia103_utt3,0,0,0,1,0,0,0
train/0143/dia103_utt4,0,0,0,0,1,0,0
train/0006/dia103_utt5,0,0,0,0,1,0,0
train/0143/dia103_utt6,0,0,0,1,0,0,0
train/0006/dia103_utt7,0,0,0,1,0,0,0
train/0049/dia104_utt0,0,0,0,0,0,0,1
train/0002/dia104_utt1,0,0,0,1,0,0,0
train/0006/dia105_utt0,0,0,1,0,0,0,0
train/0049/dia105_utt1,0,0,0,0,0,0,1
train/0006/dia106_utt0,0,0,0,0,1,0,0
train/0049/dia106_utt1,0,0,0,0,0,0,1
train/0006/dia106_utt2,0,0,0,0,1,0,0
train/0049/dia106_utt3,0,0,0,0,1,0,0
train/0002/dia106_utt4,0,0,0,0,1,0,0
train/0049/dia106_utt5,0,0,1,0,0,0,0
train/0004/dia107_utt0,0,0,0,0,1,0,0
train/0006/dia107_utt1,0,0,0,0,1,0,0
train/0000/dia107_utt10,0,0,0,0,1,0,0
train/0001/dia107_utt2,0,0,0,0,1,0,0
train/0001/dia107_utt4,0,0,0,0,1,0,0
train/0004/dia107_utt5,0,0,0,1,0,0,0
train/0006/dia107_utt6,0,0,0,0,1,0,0
train/0000/dia107_utt7,0,0,0,0,1,0,0
train/0000/dia107_utt8,0,0,0,0,1,0,0
train/0000/dia107_utt9,0,0,0,0,1,0,0
train/0003/dia108_utt0,0,0,0,0,1,0,0
train/0001/dia108_utt1,0,0,0,0,1,0,0
train/0002/dia108_utt2,0,0,0,1,0,0,0
train/0001/dia108_utt3,0,0,0,0,1,0,0
train/0002/dia108_utt4,0,0,0,1,0,0,0
train/0003/dia108_utt5,0,0,0,0,1,0,0
train/0002/dia108_utt6,0,0,0,0,1,0,0
train/0001/dia109_utt0,0,0,0,0,1,0,0
train/0003/dia109_utt1,0,1,0,0,0,0,0
train/0001/dia109_utt10,0,0,0,0,1,0,0
train/0000/dia109_utt11,0,0,0,0,1,0,0
train/0001/dia109_utt12,0,0,0,0,1,0,0
train/0003/dia109_utt13,0,0,0,0,1,0,0
train/0000/dia109_utt14,0,0,0,0,1,0,0
train/0003/dia109_utt15,1,0,0,0,0,0,0
train/0003/dia109_utt16,0,0,1,0,0,0,0
train/0003/dia109_utt17,0,0,1,0,0,0,0
train/0003/dia109_utt18,0,0,1,0,0,0,0
train/0000/dia109_utt19,0,0,0,0,0,0,1
train/0003/dia109_utt20,1,0,0,0,0,0,0
train/0001/dia109_utt21,0,0,0,1,0,0,0
train/0000/dia109_utt3,1,0,0,0,0,0,0
train/0001/dia109_utt4,0,0,0,1,0,0,0
train/0000/dia109_utt5,0,0,0,1,0,0,0
train/0002/dia109_utt6,0,0,0,0,0,1,0
train/0002/dia109_utt7,0,0,0,0,0,1,0
train/0002/dia109_utt8,0,0,0,0,0,1,0
train/0000/dia109_utt9,0,0,0,1,0,0,0
train/0000/dia10_utt0,1,0,0,0,0,0,0
train/0000/dia10_utt1,1,0,0,0,0,0,0
train/0000/dia10_utt2,1,0,0,0,0,0,0
train/0000/dia10_utt3,1,0,0,0,0,0,0
train/0000/dia10_utt4,1,0,0,0,0,0,0
train/0001/dia10_utt5,0,0,0,0,1,0,0
train/0001/dia110_utt0,0,0,0,0,1,0,0
train/0000/dia110_utt1,0,0,0,0,0,0,1
train/0001/dia110_utt2,0,0,0,0,0,0,1
train/0000/dia110_utt3,1,0,0,0,0,0,0
train/0004/dia110_utt4,0,0,0,0,1,0,0
train/0001/dia110_utt5,0,0,0,1,0,0,0
train/0004/dia111_utt0,0,0,0,1,0,0,0
train/0003/dia111_utt1,0,0,1,0,0,0,0
train/0003/dia111_utt10,0,0,0,0,0,0,1
train/0004/dia111_utt11,0,0,0,0,1,0,0
train/0004/dia111_utt12,0,0,0,0,1,0,0
train/0003/dia111_utt13,0,0,1,0,0,0,0
train/0004/dia111_utt14,0,0,0,0,1,0,0
train/0003/dia111_utt15,0,1,0,0,0,0,0
train/0004/dia111_utt16,0,0,0,0,0,0,1
train/0003/dia111_utt17,0,1,0,0,0,0,0
train/0004/dia111_utt2,0,0,0,1,0,0,0
train/0003/dia111_utt3,0,0,0,0,1,0,0
train/0004/dia111_utt4,0,0,0,0,0,0,1
train/0003/dia111_utt5,0,0,1,0,0,0,0
train/0003/dia111_utt6,0,0,1,0,0,0,0
train/0004/dia111_utt7,0,0,0,0,1,0,0
train/0003/dia111_utt8,0,0,0,0,0,0,1
train/0004/dia111_utt9,0,0,0,0,1,0,0
train/0006/dia112_utt0,0,0,0,0,0,0,1
train/0000/dia112_utt1,0,0,0,0,0,0,1
train/0006/dia112_utt2,1,0,0,0,0,0,0
train/0000/dia112_utt3,1,0,0,0,0,0,0
train/0006/dia112_utt4,0,1,0,0,0,0,0
train/0006/dia113_utt0,0,0,0,0,1,0,0
train/0001/dia113_utt1,1,0,0,0,0,0,0
train/0003/dia113_utt10,0,0,0,0,1,0,0
train/0006/dia113_utt2,0,0,0,0,1,0,0
train/0006/dia113_utt3,0,0,0,0,1,0,0
train/0006/dia113_utt4,0,0,0,0,1,0,0
train/0006/dia113_utt5,0,0,0,0,1,0,0
train/0006/dia113_utt6,0,0,0,0,1,0,0
train/0003/dia113_utt7,0,0,0,0,1,0,0
train/0006/dia113_utt8,0,0,0,1,0,0,0
train/0006/dia113_utt9,0,0,0,0,1,0,0
train/0003/dia114_utt0,0,0,0,0,1,0,0
train/0003/dia114_utt1,0,0,0,0,0,0,1
train/0003/dia114_utt2,0,0,0,0,1,0,0
train/0004/dia114_utt3,0,0,0,1,0,0,0
train/0004/dia114_utt4,0,0,0,1,0,0,0
train/0144/dia115_utt0,0,0,0,0,1,0,0
train/0001/dia115_utt1,0,0,0,0,1,0,0
train/0144/dia115_utt2,0,0,0,0,1,0,0
train/0004/dia115_utt3,0,0,0,0,1,0,0
train/0144/dia115_utt4,1,0,0,0,0,0,0
train/0004/dia115_utt5,0,0,0,0,1,0,0
train/0144/dia115_utt6,0,0,0,0,0,0,1
train/0049/dia115_utt7,0,0,0,0,0,0,1
train/0006/dia116_utt0,0,0,0,0,1,0,0
train/0006/dia116_utt1,0,0,0,0,1,0,0
train/0051/dia116_utt2,0,0,0,0,0,1,0
train/0006/dia116_utt3,0,0,0,0,0,0,1
train/0051/dia116_utt4,0,0,0,0,1,0,0
train/0051/dia116_utt5,0,0,0,0,1,0,0
train/0006/dia116_utt6,0,0,0,0,1,0,0
train/0051/dia116_utt7,0,0,0,0,0,1,0
train/0001/dia117_utt0,0,0,0,1,0,0,0
train/0145/dia117_utt1,0,0,0,0,1,0,0
train/0001/dia117_utt2,0,0,0,1,0,0,0
train/0145/dia117_utt3,0,0,0,0,1,0,0
train/0003/dia118_utt0,0,0,0,0,1,0,0
train/0006/dia118_utt1,0,0,0,0,0,0,1
train/0003/dia118_utt2,0,0,0,0,1,0,0
train/0006/dia118_utt3,0,0,0,1,0,0,0
train/0003/dia118_utt4,1,0,0,0,0,0,0
train/0006/dia118_utt5,0,0,0,1,0,0,0
train/0004/dia119_utt0,0,0,0,0,1,0,0
train/0004/dia119_utt1,0,0,0,0,1,0,0
train/0001/dia119_utt10,0,0,0,0,1,0,0
train/0001/dia119_utt11,0,0,0,0,1,0,0
train/0004/dia119_utt12,1,0,0,0,0,0,0
train/0004/dia119_utt2,0,0,0,0,1,0,0
train/0004/dia119_utt3,0,0,0,0,1,0,0
train/0004/dia119_utt4,0,0,0,0,0,1,0
train/0001/dia119_utt5,0,0,0,0,1,0,0
train/0004/dia119_utt6,0,0,0,0,0,1,0
train/0001/dia119_utt7,0,0,0,0,0,0,1
train/0004/dia119_utt8,0,0,0,0,1,0,0
train/0001/dia119_utt9,0,0,0,0,1,0,0
train/0006/dia11_utt0,0,0,0,0,1,0,0
train/0001/dia11_utt1,1,0,0,0,0,0,0
train/0006/dia11_utt2,0,0,0,0,1,0,0
train/0003/dia11_utt3,0,0,0,1,0,0,0
train/0000/dia11_utt4,0,0,0,0,1,0,0
train/0000/dia11_utt5,0,0,0,0,1,0,0
train/0006/dia11_utt6,0,0,0,1,0,0,0
train/0004/dia11_utt7,0,0,0,1,0,0,0
train/0004/dia11_utt8,0,0,0,1,0,0,0
train/0000/dia11_utt9,0,0,0,1,0,0,0
train/0002/dia120_utt0,0,0,1,0,0,0,0
train/0001/dia120_utt1,0,0,0,1,0,0,0
train/0006/dia120_utt10,0,0,0,0,1,0,0
train/0004/dia120_utt11,0,0,0,0,1,0,0
train/0006/dia120_utt12,0,0,0,0,1,0,0
train/0003/dia120_utt13,0,0,0,0,1,0,0
train/0006/dia120_utt14,0,0,0,0,1,0,0
train/0004/dia120_utt15,0,0,0,0,1,0,0
train/0002/dia120_utt2,0,0,0,0,0,0,1
train/0001/dia120_utt3,0,0,0,0,1,0,0
train/0002/dia120_utt4,0,0,1,0,0,0,0
train/0006/dia120_utt7,0,0,0,0,1,0,0
train/0004/dia120_utt8,0,0,0,0,1,0,0
train/0003/dia120_utt9,0,0,0,0,1,0,0
train/0000/dia121_utt0,0,0,0,0,1,0,0
train/0001/dia121_utt1,0,0,0,1,0,0,0
train/0003/dia121_utt2,0,0,0,1,0,0,0
train/0003/dia121_utt4,0,1,0,0,0,0,0
train/0000/dia121_utt5,1,0,0,0,0,0,0
train/0003/dia121_utt6,0,0,0,0,1,0,0
train/0000/dia121_utt7,0,0,0,0,0,1,0
train/0001/dia122_utt0,0,0,0,0,0,0,1
train/0001/dia122_utt1,0,0,1,0,0,0,0
train/0100/dia122_utt10,0,0,0,0,1,0,0
train/0002/dia122_utt11,0,0,0,0,1,0,0
train/0002/dia122_utt12,0,1,0,0,0,0,0
train/0002/dia122_utt13,0,1,0,0,0,0,0
train/0001/dia122_utt14,0,0,0,0,1,0,0
train/0100/dia122_utt15,0,0,0,0,1,0,0
train/0002/dia122_utt2,0,0,0,0,1,0,0
train/0001/dia122_utt3,0,0,0,0,1,0,0
train/0100/dia122_utt4,0,0,0,0,1,0,0
train/0001/dia122_utt5,0,0,0,0,1,0,0
train/0100/dia122_utt6,0,0,0,0,1,0,0
train/0001/dia122_utt7,0,0,0,1,0,0,0
train/0100/dia122_utt8,0,0,0,1,0,0,0
train/0100/dia122_utt9,0,1,0,0,0,0,0
train/0003/dia123_utt0,0,0,0,0,0,0,1
train/0006/dia123_utt1,1,0,0,0,0,0,0
train/0006/dia123_utt10,1,0,0,0,0,0,0
train/0006/dia123_utt2,1,0,0,0,0,0,0
train/0006/dia123_utt3,1,0,0,0,0,0,0
train/0006/dia123_utt4,1,0,0,0,0,0,0
train/0003/dia123_utt5,0,0,0,0,1,0,0
train/0006/dia123_utt6,1,0,0,0,0,0,0
train/0003/dia123_utt7,0,0,0,0,1,0,0
train/0006/dia123_utt8,1,0,0,0,0,0,0
train/0003/dia123_utt9,0,0,0,0,1,0,0
train/0006/dia124_utt0,0,0,0,1,0,0,0
train/0003/dia124_utt1,0,0,0,0,0,0,1
train/0006/dia124_utt10,0,0,0,0,1,0,0
train/0004/dia124_utt11,0,0,0,1,0,0,0
train/0006/dia124_utt2,0,0,0,0,1,0,0
train/0003/dia124_utt3,0,1,0,0,0,0,0
train/0006/dia124_utt4,0,0,0,0,0,1,0
train/0004/dia124_utt5,0,0,0,1,0,0,0
train/0006/dia124_utt6,0,0,0,1,0,0,0
train/0004/dia124_utt7,0,0,0,0,0,0,1
train/0006/dia124_utt8,0,0,0,0,0,1,0
train/0004/dia124_utt9,0,0,0,0,1,0,0
train/0059/dia125_utt0,0,0,0,1,0,0,0
train/0006/dia125_utt1,0,0,0,0,1,0,0
train/0059/dia125_utt2,0,0,0,0,1,0,0
train/0006/dia125_utt3,0,0,0,0,1,0,0
train/0006/dia125_utt4,0,0,0,0,1,0,0
train/0006/dia125_utt5,0,0,0,0,1,0,0
train/0059/dia125_utt6,0,0,0,0,1,0,0
train/0006/dia125_utt7,0,0,0,0,1,0,0
train/0059/dia125_utt8,0,0,0,0,0,0,1
train/0146/dia126_utt0,0,0,0,1,0,0,0
train/0002/dia126_utt1,1,0,0,0,0,0,0
train/0001/dia126_utt10,0,0,0,0,1,0,0
train/0004/dia126_utt11,0,0,0,0,1,0,0
train/0001/dia126_utt12,1,0,0,0,0,0,0
train/0146/dia126_utt2,0,0,0,1,0,0,0
train/0002/dia126_utt3,0,0,0,0,1,0,0
train/0004/dia126_utt4,0,0,0,1,0,0,0
train/0002/dia126_utt5,1,0,0,0,0,0,0
train/0001/dia126_utt6,0,0,0,0,1,0,0
train/0002/dia126_utt7,1,0,0,0,0,0,0
train/0001/dia126_utt8,0,0,0,0,1,0,0
train/0002/dia126_utt9,0,0,0,0,0,1,0
train/0003/dia127_utt0,0,0,0,0,1,0,0
train/0003/dia127_utt1,0,0,1,0,0,0,0
train/0003/dia127_utt2,0,0,1,0,0,0,0
train/0003/dia127_utt3,0,1,0,0,0,0,0
train/0003/dia127_utt4,0,1,0,0,0,0,0
train/0000/dia128_utt0,0,0,0,0,1,0,0
train/0001/dia128_utt1,0,0,0,0,1,0,0
train/0000/dia128_utt2,0,0,0,1,0,0,0
train/0001/dia128_utt3,0,0,0,1,0,0,0
train/0000/dia128_utt4,0,0,0,1,0,0,0
train/0001/dia128_utt5,0,0,0,1,0,0,0
train/0000/dia128_utt6,0,0,0,0,1,0,0
train/0001/dia128_utt7,0,0,0,1,0,0,0
train/0000/dia128_utt8,0,0,0,0,1,0,0
train/0001/dia128_utt9,0,0,0,1,0,0,0
train/0033/dia129_utt0,0,0,0,1,0,0,0
train/0117/dia129_utt1,0,0,0,0,0,1,0
train/0004/dia129_utt10,1,0,0,0,0,0,0
train/0033/dia129_utt11,0,0,0,0,0,0,1
train/0004/dia129_utt12,0,0,0,0,0,0,1
train/0033/dia129_utt13,0,0,0,0,1,0,0
train/0004/dia129_utt14,0,0,0,0,1,0,0
train/0033/dia129_utt2,0,0,0,0,0,1,0
train/0004/dia129_utt3,0,1,0,0,0,0,0
train/0033/dia129_utt4,0,0,0,0,0,1,0
train/0004/dia129_utt5,1,0,0,0,0,0,0
train/0033/dia129_utt6,0,0,0,0,0,0,1
train/0004/dia129_utt7,1,0,0,0,0,0,0
train/0004/dia129_utt8,0,0,0,0,1,0,0
train/0004/dia129_utt9,0,0,0,0,1,0,0
train/0003/dia12_utt0,0,0,0,0,1,0,0
train/0004/dia12_utt1,0,0,0,1,0,0,0
train/0003/dia12_utt10,0,1,0,0,0,0,0
train/0004/dia12_utt11,1,0,0,0,0,0,0
train/0003/dia12_utt2,0,1,0,0,0,0,0
train/0004/dia12_utt3,0,0,0,0,0,0,1
train/0003/dia12_utt4,0,1,0,0,0,0,0
train/0004/dia12_utt5,0,0,0,0,1,0,0
train/0004/dia12_utt6,0,0,1,0,0,0,0
train/0004/dia12_utt7,0,0,0,0,1,0,0
train/0003/dia12_utt8,0,0,0,0,0,0,1
train/0004/dia12_utt9,0,0,1,0,0,0,0
train/0002/dia130_utt0,0,0,0,1,0,0,0
train/0004/dia130_utt1,0,0,0,0,1,0,0
train/0002/dia130_utt10,0,0,0,0,1,0,0
train/0004/dia130_utt11,0,0,0,0,0,0,1
train/0002/dia130_utt12,0,0,0,0,1,0,0
train/0002/dia130_utt13,0,0,0,0,1,0,0
train/0002/dia130_utt14,0,0,0,0,1,0,0
train/0004/dia130_utt15,0,0,0,0,1,0,0
train/0002/dia130_utt16,0,0,0,0,0,0,1
train/0004/dia130_utt17,0,0,0,1,0,0,0
train/0002/dia130_utt2,0,0,0,0,1,0,0
train/0004/dia130_utt3,0,1,0,0,0,0,0
train/0002/dia130_utt4,0,0,0,0,1,0,0
train/0004/dia130_utt5,0,0,0,0,1,0,0
train/0002/dia130_utt6,0,0,0,0,1,0,0
train/0004/dia130_utt7,0,0,0,0,1,0,0
train/0002/dia130_utt8,0,0,0,0,1,0,0
train/0004/dia130_utt9,0,1,0,0,0,0,0
train/0147/dia131_utt0,0,0,0,0,1,0,0
train/0001/dia131_utt1,0,0,0,0,0,1,0
train/0004/dia131_utt2,0,0,0,0,1,0,0
train/0002/dia132_utt0,0,0,0,0,0,0,1
train/0022/dia132_utt1,0,0,0,0,1,0,0
train/0002/dia132_utt10,0,0,0,0,1,0,0
train/0002/dia132_utt2,0,0,0,0,0,1,0
